2018/5/4 11:15,152,0.8
2018/5/4 11:30,152,0.6
2018/5/4 11:45,152,0.9
2018/5/4 12:00,152,0.5
2018/5/4 12:15,152,0.6
2018/5/4 12:30,152,0.5
2018/5/4 12:45,152,0.4
2018/5/4 13:00,152,0.5
2018/5/4 13:15,152,0.4
2018/5/4 13:30,152,0.4
2018/5/4 13:45,152,0.3
2018/5/4 14:00,152,0.5
2018/5/4 14:15,152,0.3
2018/5/4 14:30,152,0.3
2018/5/4 14:45,152,0.2
2018/5/4 15:00,152,0.3
2018/5/4 15:15,152,0.5
2018/5/4 15:30,152,0.3
2018/5/4 15:45,152,0.3
2018/5/4 16:00,152,0.3
2018/5/4 16:15,152,0.3
2018/5/4 16:30,152,0.4
2018/5/4 16:45,152,0.4
2018/5/4 17:00,152,0.5
2018/5/4 17:15,152,0.6
2018/5/4 17:30,152,0.5
2018/5/4 17:45,152,0.6
2018/5/4 18:00,152,0.7
2018/5/4 18:15,152,0.6
2018/5/4 18:30,152,0.6
2018/5/4 18:45,152,0.7
2018/5/4 19:00,152,0.6
2018/5/4 19:15,152,0.7
2018/5/4 19:30,152,0.7
2018/5/4 19:45,152,0.5
2018/5/4 20:00,152,0.6
2018/5/4 20:15,152,0.7
2018/5/4 20:30,152,0.5
2018/5/4 20:45,152,0.8
2018/5/4 21:00,152,0.6
2018/5/4 21:15,152,0.5
2018/5/4 21:30,152,0.8
2018/5/4 21:45,152,0.6
2018/5/4 22:00,152,0.7
2018/5/4 22:15,152,0.6
2018/5/4 22:30,152,0.7
2018/5/4 22:45,152,0.4
2018/5/4 23:00,152,0.4
2018/5/4 23:15,152,0.6
2018/5/4 23:30,152,0.3
2018/5/4 23:45,152,0.2
2018/5/5 0:00,152,0.2
2018/5/5 0:15,152,0.2
2018/5/5 0:30,152,0.1
2018/5/5 0:45,152,0.1
2018/5/5 1:00,152,0.1
2018/5/5 1:15,152,0.2
2018/5/5 1:30,152,0.1
2018/5/5 1:45,152,0.1
2018/5/5 2:00,152,0.1
2018/5/5 2:15,152,0
2018/5/5 2:30,152,0.1
2018/5/5 2:45,152,0.1
2018/5/5 3:00,152,0
2018/5/5 3:15,152,0.1
2018/5/5 3:30,152,0.1
2018/5/5 3:45,152,0.1
2018/5/5 4:00,152,0.1
2018/5/5 4:15,152,0
2018/5/5 4:30,152,0.1
2018/5/5 4:45,152,0.2
2018/5/5 5:00,152,0.2
2018/5/5 5:15,152,0.3
2018/5/5 5:30,152,0.3
2018/5/5 5:45,152,0.4
2018/5/5 6:00,152,0.4
2018/5/5 6:15,152,0.3
2018/5/5 6:30,152,0.5
2018/5/5 6:45,152,0.6
2018/5/5 7:00,152,0.7
2018/5/5 7:15,152,0.6
2018/5/5 7:30,152,0.6
2018/5/5 7:45,152,0.7
2018/5/5 8:00,152,0.6
2018/5/5 8:15,152,0.9
2018/5/5 8:30,152,0.6
2018/5/5 8:45,152,0.9
2018/5/5 9:00,152,0.8
2018/5/5 9:15,152,0.8
2018/5/5 9:30,152,0.7
2018/5/5 9:45,152,0.5
2018/5/5 10:00,152,0.7
2018/5/5 10:15,152,0.5
2018/5/5 10:30,152,0.6
2018/5/5 10:45,152,0.8
2018/5/5 11:00,152,0.7
2018/5/5 11:15,152,0.9
2018/5/5 11:30,152,0.5
2018/5/5 11:45,152,0.5
2018/5/5 12:00,152,0.5
2018/5/5 12:15,152,0.4
2018/5/5 12:30,152,0.3
2018/5/5 12:45,152,0.4
2018/5/5 13:00,152,0.4
2018/5/5 13:15,152,0.5
2018/5/5 13:30,152,0.3
2018/5/5 13:45,152,0.4
2018/5/5 14:00,152,0.5
2018/5/5 14:15,152,0.6
2018/5/5 14:30,152,0.3
2018/5/5 14:45,152,0.5
2018/5/5 15:00,152,0.5
2018/5/5 15:15,152,0.3
2018/5/5 15:30,152,0.4
2018/5/5 15:45,152,0.3
2018/5/5 16:00,152,0.3
2018/5/5 16:15,152,0.6
2018/5/5 16:30,152,0.5
2018/5/5 16:45,152,0.4
2018/5/5 17:00,152,0.4
2018/5/5 17:15,152,0.5
2018/5/5 17:30,152,0.6
2018/5/5 17:45,152,0.6
2018/5/5 18:00,152,0.6
2018/5/5 18:15,152,0.7
2018/5/5 18:30,152,0.6
2018/5/5 18:45,152,0.7
2018/5/5 19:00,152,0.6
2018/5/5 19:15,152,0.7
2018/5/5 19:30,152,0.5
2018/5/5 19:45,152,0.5
